CODID,SMILE,bgs
1507268,Fc1c(c(F)c(F)c(F)c1F)C(c1ccc[nH]1)=c1ccc(n1)C(=C\c1c(F)c(F)c(F)c(F)c1F)\c1c(F)c(F)c(F)c(F)c1F,1.62
4066638,[Ru]12([Ru]3456(C#[O])(C#[O])[c]7(c8[n]1cccc8)[c]13[c]4(cccc1)[cH]5[c]67C2C)(C#[O])(C#[O])C#[O],2.24
4022534,O(C(=O)C)/C(=C\c1ccccc1)[C@@H]1[C@H](c2ccccc2)C1,3.44
7053596,[Si]1(C2c3ccccc3c3ccccc23)(C2c3ccccc3c3ccccc23)CCC1,3.06
4024632,c1(cc2c(c3c(cc2)cc2c4c(cc(s4)CCCCCC)ccc2c3)s1)CCCCCC,2.24
4101494,O=C1N2N([C@@H](c3ccccc3)CC(=C)C2)[C@@H](C1)C.O=C1N2N([C@H](c3ccccc3)CC(=C)C2)[C@H](C1)C,3.31
2206684,OC(=C/C(=O)c1ccccc1)\C=C\c1ccc(OC)cc1,1.9
7100492,O(c1ccc(Oc2ccc(C#N)cc2)cc1)C,3.33
4074320,[Li]12([O]3CCCC3)[N]3=C(OCC3(C)C)c3[c]1(cccc3)[Li]1([O]3CCCC3)[N]3=C(OCC3(C)C)c3cccc[c]213.O1CCCC1.O1CCCC1,2.27
4021533,O=C(OC)[C@]1([C@@H](OCOC)CC1)NC(=O)C.O=C(OC)[C@@]1([C@H](OCOC)CC1)NC(=O)C,4.83
4067551,[C-]12n3[n](c(cc3C)C)[Zn]34([n]5n1c(C)cc5C)([n]1n2c(cc1C)C)[n]1n([C-](n2[n]3c(cc2C)C)n2[n]4c(cc2C)C)c(C)cc1C,3.28
2233764,OCn1cnc2c1cccc2,3.37
2012014,OC1=CC(=O)C(=CC1=O)O.Oc1cc(O)c(cc1O)O,0.7490000000000001
4062455,[Re]1234(C#[O])(C#[O])(C#[O])[c]56C7CC[C@H]8[c]46[c]43C(=CC=C3[c]24[c]15C(=CC=7)CC3)CC8,2.76
2222589,O(c1ccccc1)c1nccc(n1)N,3.76
7215222,C([C@H](COc1c(cccc1)C(C)C)O)O,3.62
4025365,c1(ccco1)[C@H]([C@H](C)[C@@H](C)O)NC(=O)OC(C)(C)C,4.5
4117981,IC[C@@H]1[C@]2(CCCC([C@@H]2CC[C@]1(OC=O)C)(C)C)C,3.89
1506609,Ic1cc2c([nH]cc2[C@@H]2[C@H](CCC2)C=O)cc1,3.12
2012579,n1c(N)nc2n(c1=O)cc[n]2[C@@H]1C[C@H](O)[C@H](O1)CO.O,4.0
4079718,Brc1ccc(cc1)c1c(c(c(c2ccc(cc2)Br)c(c1C)C)C)C,3.73
1504141,Clc1ccc2c(c1)c1c(c3cc(Cl)ccc3c(C)c1)cc2C,2.5
7219807,C(=N\c1c(c(ccc1)F)F)/c1c(ccc(c1)F)F,2.45
4020783,BrC1=C(Br)[C@@](O)(C#CC)[C@H]2O[C@@H]1C=C2.BrC1=C(Br)[C@](O)(C#CC)[C@@H]2O[C@H]1C=C2,3.5
4120860,C1(C(=O)C(=CC=C1)C)(OC(=O)C)OC(=O)C,2.41
7200246,n1c(N)ncc(c1)c1cccc2ccccc12,2.6
7220416,O(C(=O)c1ccc(C#CC#CC#CC#Cc2ccc(cc2)C(=O)OCC)cc1)CC,2.11
7217223,n1ccc(cc1)C.OC(=O)CCCCC(=O)O.n1ccc(cc1)C,3.92
4026085,O1CCOC21[C@@]13[C@@H]4[C@H]5C[C@H]6[C@@H]4[C@]3([C@H]([C@H]3C(=C[C@@H]1C3)c1ccccc1)C1OCCO1)C(=O)[C@H]6[C@@H]25.O1CCOC21[C@]13[C@H]4[C@@H]5C[C@@H]6[C@H]4[C@@]3([C@@H]([C@@H]3C(=C[C@H]1C3)c1ccccc1)C1OCCO1)C(=O)[C@@H]6[C@H]25,3.17
2226734,S=C1Nc2ccccc2C(=S)N2CCCC12,2.22
2008546,O1[C@H](N([C@H]([C@H]1c1ccccc1)C)C)c1[nH]ccc1,3.84
4001563,C(CCn1cc[nH+]c1)[NH3+].Br[Pb](Br)([Br-])[Br-],2.43
1506304,[Pd]12([n]3c(c4[n]2cccc4)cccc3)[OH][Pd]2([n]3c(c4[n]2cccc4)cccc3)([OH]1).S(=O)(=O)([O-])C(F)(F)F.S(=O)(=O)([O-])C(F)(F)F,1.87
1502754,Ic1sc2c3sc(I)cc3sc2c1,2.36
4021153,O=C(OC)/C=C1/C(=C/c2ccccc2)CN(S(=O)(=O)c2ccc(cc2)C)C1,2.39
4306723,c1(ccccc1)[P+](c1ccccc1)(N=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1.[P](N=N#N)(N=N#N)(N=N#N)(N=N#N)(N=N#N)N=N#N,3.07
2211408,[Ag]1(n2[n]3[Ag](n4[n]1[n]1nc4c4ccccc4)[n]4n([Ag][n]3c(n2)c2ccccc2)nc(n4)c2ccccc2)n2[n]([Ag]1)nnc2c1ccccc1,3.18
4063526,N1C(Cc2c(cccc2)C1=[NH+]c1ccc(cc1)C)(C)C.C(F)(F)(F)S(=O)(=O)[O-],2.86
4512020,O=C(NN)c1ccncc1.OC(=O)/C=C/c1cc(OC)c(O)cc1,1.97
7208851,[nH]1c2c(nc1C1CC1)cccc2,3.84
2015613,S(=O)(c1ccc(cc1)C)C[C@@H](O)/C=C/C=C/c1ccccc1,2.88
4025076,C1(=O)N(CCO1)CC(=C(Cl)\C(=C(\CN1C(=O)OCC1)Cl)Cl)\Cl,3.87
2209316,Clc1cc2cc(c(=O)oc2cc1)C(=O)C,2.33
4078001,[Sn](Cl)(Cl)(c1ccc2c3c(ccc(Br)c13)CC2)c1ccc2c3c(ccc(Br)c13)CC2.O1CCCC1,2.63
2219226,OC[C@H](O)[C@@H]1CC(=O)N([C@@H](c2ccccc2)C)C1,4.49
2234129,n1(C)cccc1C=C(C#N)C#N,2.03
7152828,s1c(c(n2c1ncn2)C)c1cc(OC)ccc1,3.26
1517227,Clc1cc2[C@]3(c4c(cn(c4)C)c4c([C@H]3N(c2cc1)C)[nH]c1c4cc(Cl)cc1)C,2.69
2005344,O=C(O)C[C@@]12CC[C@H]3CC[C@@H]4C[C@@H](C=C1)[C@]234.O=C(O)C[C@]12CC[C@@H]3CC[C@H]4C[C@H](C=C1)[C@@]234,4.42
4512403,O1[C@H]2CC(=O)N3c4cc(OC)c(OC)cc4[C@]45[C@@H]3[C@H]2[C@@H]2C(=CC1)CN(CC4)[C@H]5C2,3.24
2204754,o1c(=O)c(cc2ccccc12)C(=O)NC1CCCCC1,2.66
4028653,[Br-].[NH2+]1CC[C@H]2CCC[C@@]12CC=C,4.32
2102563,[C@@H]1([C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H](O)O[C@@H]1CO)O)O,5.18
2006557,[OH2][Zn]12(OC(=CC(=[O]1)OC)CC(=O)OC)(OC(=CC(=[O]2)OC)CC(=O)OC)[OH2],3.61
2001682,O=C1N2N([C@@H]3C=C[C@H]2C24C3([C@H]3N5N([C@@H]2C=C3)C(=O)N(C5=O)C)C4)C(=O)N1C,3.03
4067941,[B-](c1ccccc1)(c1ccccc1)(c1ccccc1)c1ccccc1.[Cs+],3.91
4512285,C(#N)C(C#N)=C1C=CC(=C(C#N)C#N)C=C1.c1c2c3c(ccc2)c2cccc4c2c(ccc4)c3cc1,0.5489999999999999
4024227,[P@]1(=O)(O[C@H]([C@H]2O[C@@H]3OC(O[C@@H]3[C@H]2O1)(C)C)c1ccc(OC)cc1)CCC.O,4.1
2204886,c1ccc(cc1)CN(Cc1ccccc1)CCN(Cc1ccccc1)Cc1ccccc1,3.26
7214136,c1cncc(c2cnc(cn2)c2c(cc(c(c2)C)c2c(cccc2)O)C)n1,2.2
2237472,O1C(=O)C(=C)CC1=O,3.73
4062880,[Se]=C(NCc1ccccc1)c1ccccc1,2.24
7111596,[cH]12[cH]3[cH]4[cH]5[c]1(C(C)(C)c1ccc[nH]1)[Fe]16782345[cH]2[c]8([cH]7[cH]6[cH]12)C(C)(C)c1ccc[nH]1,2.78
4112986,O(c1ccccc1)c1ccccc1,3.74
2227554,ClCc1n(nc(c1)C)C,4.08
7055098,O1N(C(N=C1N(CC)CC)(c1ccccc1)c1ccccc1)C,3.44
2008522,S=C(Nc1ncccc1)Nc1ccccc1,2.89
4025934,O1[C@H]2[C@H](Br)CC[C@@H]([C@@H]1CC2)OC(=O)c1c(F)c(F)c(F)c(F)c1.O1[C@@H]2[C@@H](Br)CC[C@H]([C@H]1CC2)OC(=O)c1c(F)c(F)c(F)c(F)c1,3.21
4024730,O[C@@H]1C(=CC[C@@H](C1)[C@@H](CO)C)C,5.06
4512789,C1(CCC(CC1)(c1ccc(cc1)O)c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1.Oc1cc(ccc1)C.Oc1cc(ccc1)C,3.81
2016439,O=C(n1nc(cc1N)C)c1ccc(OC)cc1,2.39
2103893,O=C(NC(=O)NCC)CCC(C)C,4.42
4029771,n1(cnc(c1C)C)C(=N\c1ccc(cc1)C)/Nc1ccc(cc1)C,3.3
7151021,O=C1NC(CC1)(CC=C)C(=O)O,4.63
7151234,N1([C@H](CC(OC1=O)(C)C)C(C)C)C(=O)[C@@H]([C@H](C(C)C)O)C,4.09
2007936,OC(=O)c1ccnc2c1cccc2,2.82
4116143,C(CC(=O)O)CCC(=O)O,5.23
1507038,s1ccc2c3c(sc12)sc1sccc31,3.18
7151806,Clc1c(n2nnnc2Nc2c(Cl)cccc2)cccc1,3.3
4103761,C(=O)(NCC(=O)[O-])C(=O)NCC(=O)[O-].C([NH3+])c1ccccc1.C(c1ccccc1)[NH3+],3.05
2203279,OC(=O)[C@@H]([NH3+])[C@H](O)C.O=C(O)/C=C\C(=O)[O-].OC(=O)[C@H]([NH3+])[C@@H](O)C.O=C(O)/C=C\C(=O)[O-],2.59
2205162,COc1cc(C=O)c(cc1C=O)OC,1.57
1508952,Fc1c(c2nc3ccccc3o2)c(c(F)cc1)c1ncccc1,3.12
4075901,C(#[N]C(C)(C)C)[Au](Br)(Br)Br,1.65
2216420,Brc1ccccc1/C=N/N=C/c1ccccc1Br,2.23
7101373,N#CC(=C1CC(CC(\C=C\c2ccc(N(C)C)cc2)=C1)(C)C)C#N.N#CC(=C1CC(CC(=C1)\C=C\c1ccc(N2CCCC2)cc1)(C)C)C#N,1.44
4028556,Brc1cnc(c2ccc(cc2)N(c2ccccc2)c2ccccc2)s1,2.25
2209216,O=N(=O)c1ccccc1/C=C/C=N/c1ccc(OCC)cc1,1.58
2239580,O=C1CCC(=C1)c1ccc(cc1)Br,2.3
7226243,Brc1cnc(cc1)N/N=C/c1ccc(cc1)C#N,2.14
4022694,S(=O)(=O)(c1ccc(cc1)C)N1[C@@H]2CC(=O)C[C@@H]([C@@]2(C=CC1=O)C(=O)OC)OC.S(=O)(=O)(c1ccc(cc1)C)N1[C@H]2CC(=O)C[C@H]([C@]2(C=CC1=O)C(=O)OC)OC,2.8
2015926,Brc1cc2cc(c(=O)oc2cc1)C(=O)OCC,2.49
1503399,c1(ccc(cc1)[C@@H](C1=C[C@@](C=CC1=O)(C)O)O)N(=O)=O.c1(ccc(cc1)[C@H](C1=C[C@](C=CC1=O)(C)O)O)N(=O)=O,2.31
2203832,O(C(C)(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)O[C@H](C(=O)O)C)CC(C)C)C,4.42
7106942,[O-]C(=O)N[NH3+],5.32
7202259,c1(c2cccc(c2ccc1)OCC(=O)OC)OCC(=O)OC,3.03
2015262,C#CCC1(O)CCC(CC1)(O)CC#C.O,5.7
7150785,OCC(O)(CO)CN(CC#C)C(=O)C,5.08
4024905,[B]1(F)(F)n2cccc2C(CCC(=O)ON2C(=O)CCC2=O)=c2ccc[n]12,1.83
2007785,c1cccc2c1C1(c3c2cccc3)C=Cc2c(O1)ccc1c2c2c(o1)CCCCC2,2.52
4513841,O(CCC(=C)C(=O)O)c1ccc(C=O)cc1,2.91
1505974,Ic1c(cccc1)N(C)C(=O)C(=C\C)\C,3.8
4084162,O=C(c1ccc(N(=O)=O)cc1)c1ccccc1,2.15
7107840,Brc1ccc(C(=O)O[C@H]2C(OC3=C(CC=C(C)C)C(=O)[C@]4(C[C@H](CC=C(C)C)C(=C[C@H]2[C@]3(C(=O)c2ccccc2)C4=O)C)CC=C(C)C)(C)C)cc1,2.54
2240128,c12cccc(C)n2cc(CO)n1,3.1
2202981,C(CSc1nccs1)CCSc1nccs1,3.27
4103473,O=[V]123OCc4c5c(cc(c4)C)CO[V]4(OCc6c(c(cc(c6)C)CO3)[O]14)([O]25)=O,1.55
2210698,CC[C@H](NCCN[C@@H](CO)CC)CO,4.46
1507604,BrC(=C\c1ncn(S(=O)(=O)N(C)C)c1)/C(=O)OC,2.83
1504504,Brc1nc([C@H](O)c2ccccc2)ccc1,3.79
4081129,[Ir]12345(Cl)([n]6c7n(cc6)c6ncccc6cc7c6c4cccc6)[c]4([c]2([c]1([c]3([c]54C)C)C)C)C,1.77
2213838,[n+]1(ccccc1)CCCCCC[n+]1ccccc1.[Br-].[Br-],2.07
4024505,O=c1n2c(oc3c2cccc3)ccc1C=O,2.38
7200790,Nc1ccc(CO)cc1,3.78
2005500,N#CCn1ccnc1c1nccn1CC#N,3.2
2233180,O=C1OC(c2c1cccc2)(C)C,3.78
4025430,C(=O)(c1cc2c(cc1)N1C(c3cccn23)(CCC1)C)OC,2.6
1506662,O1c2c(C(=CC1=Cc1ccccc1)C(=O)c1ccc(cc1)OC)c(cc(c2)OC)OC,1.88
2237211,O=N(=O)c1cc(c(/N=C/N(C)C)cc1)C#N,2.03
2238615,O=C([O-])c1cccc([n+]2ccc(c3ccncc3)cc2)c1.O.O,1.74
7117699,n1c2ccccc2c(c(c1)c1ccc(cc1)C#N)c1ccccc1,2.68
2235160,c1(cc(c2c(c1)c(=O)n(cn2)C)C)C#N,3.0
2219707,CCCCCCOc1cc(Br)c(cc1Br)OCCCCCC,3.25
2010700,N(c1c(NCCCC)ccc(N(=O)=O)c1)C(=O)C,2.02
1506207,Brc1ccc(C(=O)OC[C@H]2O[C@@H](C=C[C@@H]2Oc2ccc(OC)cc2)CC=C)cc1,2.41
2226412,C1CC(=C)C[C@H]([C@]21CCCC/N=C/[C@]1(CCCC/N=C/2)CCC(=C)C[C@H]1[C@@H]1COC(C)(C)O1)[C@@H]1COC(C)(C)O1,4.21
1541912,c1(ccc2c(c1)nn(c2C(=O)OCC)c1cc(ccc1)C(=O)C)C(=O)C,2.48
2011685,Nc1cc2nc3ccccc3nc2cc1N,1.76
7206137,c1c(I)ccc(C[n+]2ccc(c3cc[n+](cc3)Cc3ccc(I)cc3)cc2)c1.I[I-]I.I[I-]I,1.13
4029800,n1(cnc2c1cccc2)/C(=N\C1CCCCC1)NC1CCCCC1,3.39
2004706,O(C[C@]1(N(CCc2cc(OC)c(OC)cc12)C(=O)C)C)C(=O)C,3.76
2201584,n1c(c(nc2c(ccc(c12)C#C)C#C)c1ccccc1)c1ccccc1,2.33
2224638,O(c1ccccc1)CC(=O)NN,4.0
4022683,S(c1ccc(cc1)C(=O)CN=N#N)C,2.44
2013103,c1csc(c1)c1nc2c(s1)nc(s2)c1cccs1,1.89
4025729,n1c2ccccc2c(c2ccccc2NCc2ccccc2)c(c1c1ccccc1)CCCC,2.15
1517073,c1c(cccc1)C1=C(c2ccccc2)CCC21CCCCCC2,3.47
7110886,[GaH2]1[NH](N(C)C)[GaH2][NH]1N(C)C,3.78
7102418,n1(cc(on1)CCc1ccc(OC)cc1)=O,2.62
4060565,[Ir]123456(SC(=C([S]1C2[Si](C)(C)C)C(=O)OC)C(=O)OC)[c]1([c]6([c]5([c]4([c]31C)C)C)C)C,1.97
1504085,O1C(=O)C=C[C@@H]1[C@@H]1N(C=Cc2ccccc12)C(=O)C.O1C(=O)C=C[C@H]1[C@H]1N(C=Cc2ccccc12)C(=O)C,2.69
7150683,C1(=O)C(=C(/C(=C(c2ccc(C(=c3ccc(n3)OC)c3c(cccc3Cl)Cl)[nH]2)\C#N)O1)Cl)Cl,1.19
4030892,[nH]1c(cc2c(c1=O)cccc2)c1ccccc1,2.75
2012993,Ic1cccc(n1)I,3.06
7152166,c1c2[C@H](OC(=O)c3ccc(cc3)N(=O)=O)[C@](C)(Cc2ccc1)COC(=O)c1ccc(cc1)N(=O)=O,1.89
4320623,C([C@H]1C[O]1[Ga](C)(C)C)[O]1[Ga](C)(C)[O](C[C@@H]2C[O]2[Ga](C)(C)C)[Ga]1(C)C,4.63
2100240,C(=O)([O-])[C@@H]([NH3+])CO,5.28
1517960,Fc1ccc(cc1)C1=NC[C@H](OC1=O)CN=N#N,2.65
7005374,[BH3][N]12CCC(CC1)CC2,6.31
7032015,[Sb](Br)(Br)(CC)(CC)CC,4.15
2100233,n1ccc(cc1)c1ccncc1.n1ccc(cc1)c1ccncc1.Oc1ccc(cc1)O,2.0
1504587,N1C(=O)CC[C@H](C(=O)OC)[C@H]1c1ccccc1,4.0
2214190,n1cnc(nc1N)N,3.92
4070904,[Zn]12([n]3c(n4[n]2c(cc4C)C)cccc3C=C(N1[Si](C)(C)C)c1ccccc1)C,2.01
4112305,c12c3c(cc(cc3)C(C)(C)C)ccc1ccc1c2ccc(C(C)(C)C)c1,2.8
1542590,Clc1ccc(C(=O)CC(=C\c2ccc(cc2)C)/C#Cc2ccc(cc2)C)cc1,2.37
1503465,C1[C@H](C[C@@]2([C@H]3[C@H](C=C4C(=CC(=O)OC4)[C@]13C)OC2=O)C)O,2.85
4068834,c1cc(/N=N/c2ccncc2)ccn1.O.O,1.9
4506405,[nH+]1c(nc(C)cc1C)N.[O-]C(=O)CC(=O)O,2.05
2216222,Clc1c(C(CC(=O)c2ccc(Cl)cc2)CC(=O)c2ccc(Cl)cc2)cccc1,2.75
2223553,BrCCSC1SC(=S)SC=1Br,2.3
4067533,[Ti]123456(O/C(=N\c7c(F)cccc7F)c7cccc8ccc([n]2c78)c2n1c1ccccc1n2)(Cl)[cH]1[cH]4[cH]3[cH]6[cH]51,1.6
2003335,[cH]12[cH]3[cH]4[Mo]5678913([c]14cccc[c]251)[I][Mo]12349([cH]5[cH]1[cH]2[c]13[c]45cccc1)([I]6)([I]7)[I]8,0.8290000000000001
4106339,c12ccc(cc1c(ccn2)C(=O)[C@H]1C[C@H]2[C@H](CN1CC2)C=C)OC,1.88
4026449,Clc1ccc(/C=C/[C@@](O)([C@@](OCc2ccc(OC)cc2)(c2ccccc2)C(=O)OC)C(=O)OC)cc1.Clc1ccc(/C=C/[C@](O)([C@](OCc2ccc(OC)cc2)(c2ccccc2)C(=O)OC)C(=O)OC)cc1,2.98
2239724,C1(Sc2c(cccc2)S1)=C1Sc2c(cccc2)S1.C1(=O)c2c(C(=O)O1)cc1C(=O)OC(=O)c1c2,0.256
4064488,[Co]123456789[c]%10([cH]1[c]2([c]13[CH]2=[CH]3[CH]%11=[CH]([c]8%101)[Co]18%10%12923%11[c]2([cH]1[c]8([c]1%10[CH]4=[CH]5[CH]6=[CH]7[c]%1221)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,0.376
4001249,CC(=C1SC2=C(S1)SC(=C(C)C)S2)C,1.88
2102736,Clc1c(Cl)cccc1,4.13
4504940,O=C1N(C(=O)N(c2ncn(c12)C)C)C.OC(=O)CCCC(=O)O,3.23
4322180,[Te](SC(C)C)SC(C)C,2.73
1505313,S(=O)(=O)(c1ccccc1)[C@]12O[C@@H](C[C@H]1CC2)C.S(=O)(=O)(c1ccccc1)[C@@]12O[C@H](C[C@@H]1CC2)C,3.76
1504915,o1c2ccccc2c2OC3(CC(c2c1=O)(C)C)c1ccc(OC)cc1OC(=C3)c1ccccc1,2.83
1512611,N1(CCCNCCNCCCNCC1)Cc1ncccc1,1.12
4074675,[Pd]1(=C(NC(C)C)NNC=1NC(C)C)(Br)Br.S(=O)(C)C.S(=O)(C)C,2.88
4028077,ClC1(Cl)C(=O)N(S(=O)(=O)c2ccc(cc2)C)C2=C[C@H](c3c([C@H]12)cccc3)C(Cl)(Cl)C(=O)SC(C)C,3.36
2003672,O1C(=O)C=C[C@H](O)[C@H]1CO,3.49
4116819,c1(F)ccccc1,4.33
7101063,[Br-].[Br-].c1(c([NH3+])cccc1)[NH3+],2.8
4075353,[c]12([c]3([c]4([c]5([c]1(C)[Ir]2345(C#[O])=C(C(C(F)(F)F)(F)F)F)C)C)C)C,2.49
4065264,C(F)(F)(F)S(=O)(=O)O[Zn]1([NH2]c2ccc(cc2)F)([NH2]c2ccc(F)cc2)([O]=S(C(F)(F)F)(O[Zn]([NH2]c2ccc(cc2)F)([NH2]c2ccc(F)cc2)([O]=S(C(F)(F)F)(O1)=O)(OS(=O)(=O)C(F)(F)F)[O]1CCCC1)=O)[O]1CCCC1,3.88
2229600,c1(n2c(nc(cc2nn1)c1ccccc1)C)c1cc(ccc1)C,2.78
1502270,FC(F)(F)/C=C(OC(=O)c1ccc(OC)c(OC)c1)\c1ccc(cc1)C,2.59
1501977,S(=O)(CCC1OCCO1)c1ccc(cc1)C,3.59
4510938,Fc1c(cccc1)C#C,3.72
7150798,O=C([O-])[C@@]1(C[C@H]1C)Cc1ccccc1.[NH2+](C1CCCCC1)C1CCCCC1.O=C([O-])[C@]1(C[C@@H]1C)Cc1ccccc1.[NH2+](C1CCCCC1)C1CCCCC1,3.87
4028329,[B]1(F)(F)[n]2cccc2=C(Oc2cc3c(cc2)[C@@H]2[C@@H](CC3)[C@H]3[C@](CC2)(C(=O)CC3)C)c2n1ccc2,1.68
2239601,COC1=C(Br)C(=O)C(=C(C1=O)Br)OC,1.26
1505250,Brc1ccc([C@@H]2N3N(C[C@H]2C(=O)N2C(=O)OCC2)C(=O)CC3(C)C)cc1,2.81
2016679,n1ccc(cn1)c1ccc(cc1)c1ccnnc1,2.28
7154862,C1(/NC=CN1Cc1ccc(nc1)Cl)=N/N(=O)=O,2.93
4021806,O([C@@H]1O[C@@H]([C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]1OC(=O)C)COC(=O)C)C=C,4.25
7013360,C[P](C)([GaH3])C,5.36
2219072,Clc1ccc(OC(=O)c2ccc(cc2)C)cc1,3.65
4084329,[Mo]([S]=C(N(C)C)N(C)C)(C#[O])(C#[O])(C#[O])(C#[O])C#[O],2.45
4067314,[Pd]12([N]#CC)(=C3N(C=CN3C)c3ccccc3C#N)[CH]3=[CH]1CC[C@H](OC)[C@@H]2CC3.[B](F)(F)(F)[F-].[Pd]12([N]#CC)(=C3N(C=CN3C)c3ccccc3C#N)[CH]3=[CH]1CC[C@@H](OC)[C@H]2CC3.[B](F)(F)(F)[F-],2.62
7203219,B(O)(O)c1ccc(cc1)C#Cc1ccc(B(O)O)cc1,2.69
1503887,n1(C)c[n+](CC)cc1.n1(C)c[n+](CC)cc1.[BH]1234[BH]567[BH]89%10[BH]%1115[BH]158[BH]82%11[BH]2%113[BH]358[BH]591[BH]123[BH]46%11[BH]7%1051,4.16
2220650,Clc1ccc(Nc2ncccn2)cc1,2.59
7116323,c1c(=O)c2ccccc2oc1n1cncn1,2.83
7224087,[OH2][Zn]([OH2])([OH2])([OH2])(OC(=O)/C=C\C(=O)O)OC(=O)/C=C\C(=O)O,3.02
1515720,Fc1c(/C=C/c2ccncc2)c(F)c(F)c(F)c1F,2.58
2011801,c12c(cccc1)CCN2N(=O)=O,3.09
4020841,Cl[C@H]1[C@@H](N2C[C@@H]([C@H](C1)CC2)C=C)c1ccnc2ccc(OC)cc12,2.4
2005835,CCOC(=O)C(=C\C(=O)OCC)/C(=C/C(=O)OCC)C(=O)OCC,2.9
1504864,C1(=O)c2ccc(cc2[C@]([C@]21c1ccccc1C=C2CCC)(C)O)F.C1(=O)c2ccc(cc2[C@@]([C@@]21c1ccccc1C=C2CCC)(C)O)F,2.48
1502049,O=C1N2CC[C@@H]3OC(=O)C[C@H](N1)[C@H]23,4.32
8101206,C(=O)(O)CNC(=O)Nc1ccccc1,4.09
1503824,C1=CC(=O)[C@H]2[C@H]3[C@@]1(CCC3=NO2)NC(=O)C.C1=CC(=O)[C@@H]2[C@@H]3[C@]1(CCC3=NO2)NC(=O)C,2.45
2008472,[Ba+2].[O-]C(=O)[C@H](O)[C@@H](O)C(=O)[O-],0.0
4318071,[BH]1234[BH]567[BH]891[BH]1%102[BH]2%113[C]3%1245[Ge](C)(C)[Ge]([C]45%11%12[BH]%11%12%13[BH]124[BH]8%10%11[BH]69%12[BH]735%13)(C)C,5.07
1518842,S(=O)(=O)(c1ccc(C)cc1)/C=C/c1ccc(F)cc1,3.6
1503194,[C@]12([C@H](C(=O)c3ccccc3O2)[C@@H]2[C@@]1(C(=O)OC)Oc1c(C2=O)cccc1)C(=O)OC.[C@@]12([C@@H](C(=O)c3ccccc3O2)[C@H]2[C@]1(C(=O)OC)Oc1c(C2=O)cccc1)C(=O)OC,2.32
2105584,COc1cccs1,3.54
4022347,S(C(=N\c1ccccc1)/[C@]1(C(=O)N[C@@H]2CCCC[C@H]2N1)C)[C@H]1C=CCCC1.S(C(=N\c1ccccc1)/[C@@]1(C(=O)N[C@H]2CCCC[C@@H]2N1)C)[C@@H]1C=CCCC1,3.35
4025247,C[NH](C)[Pd]([NH](C)C)(Cl)Cl,2.52
2008952,c12[C@@H]3[C@H]([C@H]4[C@](CC3)([C@@H](O)CC4)C)CCc1cc(O)cc2.OC,3.87
2008613,Cn1ccnc1c1nccn1C,3.66
7021006,C(=O)(OCC)/C(c1ccccc1)=N\N=C(/C(=O)OCC)c1ccccc1,2.55
4503177,OCCCCCCCCCCCCCCCCO,6.06
2208597,OCC([NH+](CCO)CCO)(CO)CO.[O-]C(=O)c1ccc(N(=O)=O)cc1.O,2.03
2205901,C(CSc1ccccc1)CCSc1ccccc1,3.33
4029239,O=C1[C@@H](OC)[C@H](O)[C@@H](O)c2oc3ccccc3c12.O,3.05
2013995,n1(c2ccccc2)c(C)nc(N(=O)=O)c1C#N,2.6
2206003,c1(ccccc1)C[NH+](C)CC#C.[Cl-],3.79
7152691,c1(c(cc2c3ccc(cc3[nH]c2n1)OC)Cc1ccccc1)CC,2.96
2200469,c1([As](c2ccccc2)CC[As](c2ccccc2)c2ccccc2)ccccc1,3.39
1507841,P(c1ccccc1)(c1ccccc1)(c1ccccc1)=C(C(=O)OC)C(=O)OC,2.77
4027240,O=C1N(CC(=O)N(C1C(=O)OC)C)C,3.98
2240542,c1(c(Br)cc(c(c1c1c(c(cc(c1O)C(C)(C)C)Br)C)O)C(C)(C)C)C,3.9
2205485,O1C(=O)[C@H](OC(=O)C)[C@@H](OC(=O)C)C1=O,4.42
2231332,n1(Cn2cnc3c2cccc3)cnc2c1cccc2.O.O,3.37
4103315,C1(=O)C2(CCC2)C(=O)OO1,3.85
4024787,C1[NH](CCCC1)[Pd]([NH]1CCCCC1)(OC(=O)C)OC(=O)C.O.O,2.74
2000937,CN(C(=O)[C@@H]([C@H](C(=O)N(C)C)OC(=O)c1ccccc1)OC(=O)c1ccccc1)C,3.23
4022501,O1[C@@]2(O[C@H]3C=C(C(=O)OC)C[C@@H](O)[C@@H]3O[C@]32OCCCC3)CCCC1,3.43
4085742,S(=O)(=O)([O-])c1cc(ccc1n1cc[n+](c1)C)C(C)(C)C.O,3.9
4075285,[Ti]12345(Cl)(Cl)N(c6c(cc(Cl)cc6)[c]61[c]2([cH]3[c]4([c]56C)C)C)C1CCCCC1,2.19
2227478,Clc1ccc(C(=O)/C=C/c2cc(c(cc2)C)C)cc1,2.29
4029423,P(=O)(c1c2c(c(=O)oc1C)cccc2)(c1ccccc1)c1ccccc1,3.06
